date,food_category,units_sold,order_count,unique_products,estimated_current_stock_simulated,avg_days_to_expiry_simulated,historical_damaged_stock_total,day_of_week,month,is_weekend
2023-06-15,Frozen Foods,3,1,1,27,32.0,292,Thursday,6,0
2023-06-15,Other,8,4,4,197,230.25,1244,Thursday,6,0
2023-06-16,Dairy,3,1,1,23,7.0,286,Friday,6,0
2023-06-16,Frozen Foods,3,1,1,51,36.0,244,Friday,6,0
2023-06-16,Other,5,3,3,142,177.6,898,Friday,6,0
2023-06-17,Dairy,1,1,1,55,2.0,272,Saturday,6,1
2023-06-17,Other,10,4,4,192,191.1,1244,Saturday,6,1
2023-06-17,Snacks,3,1,1,55,78.0,314,Saturday,6,1
2023-06-18,Dry Goods,2,2,2,62,45.5,610,Sunday,6,1
2023-06-18,Frozen Foods,3,2,2,65,33.0,548,Sunday,6,1
2023-06-18,Fruits,2,1,1,58,1.0,272,Sunday,6,1
2023-06-18,Other,14,5,5,292,112.14,1552,Sunday,6,1
2023-06-18,Snacks,3,2,2,116,47.33,616,Sunday,6,1
2023-06-19,Frozen Foods,1,1,1,50,19.0,320,Monday,6,0
2023-06-19,Other,10,6,6,284,233.2,1758,Monday,6,0
2023-06-20,Dry Goods,4,2,2,95,92.25,624,Tuesday,6,0
2023-06-20,Fruits,3,1,1,74,1.0,318,Tuesday,6,0
2023-06-20,Other,8,3,3,156,242.5,910,Tuesday,6,0
2023-06-21,Beverages,2,1,1,41,101.0,314,Wednesday,6,0
2023-06-21,Dairy,4,2,2,74,4.5,560,Wednesday,6,0
2023-06-21,Other,15,6,6,198,167.13,1884,Wednesday,6,0
2023-06-21,Snacks,1,1,1,32,48.0,322,Wednesday,6,0
2023-06-22,Dairy,2,1,1,44,1.0,282,Thursday,6,0
2023-06-22,Other,3,2,2,93,161.33,558,Thursday,6,0
2023-06-23,Beverages,1,1,1,35,118.0,294,Friday,6,0
2023-06-23,Dairy,3,1,1,37,3.0,240,Friday,6,0
2023-06-23,Other,14,7,6,372,217.21,1752,Friday,6,0
2023-06-24,Dairy,2,2,2,30,3.0,600,Saturday,6,1
2023-06-24,Fruits,1,1,1,63,2.0,310,Saturday,6,1
2023-06-24,Other,14,6,4,125,217.71,1142,Saturday,6,1
2023-06-24,Snacks,3,2,2,37,54.67,612,Saturday,6,1
2023-06-25,Other,5,3,3,149,123.0,864,Sunday,6,1
2023-06-26,Dry Goods,4,2,2,112,203.25,572,Monday,6,0
2023-06-26,Fruits,3,2,2,150,1.0,620,Monday,6,0
2023-06-26,Other,4,2,2,99,122.5,592,Monday,6,0
2023-06-27,Beverages,6,2,2,79,77.5,614,Tuesday,6,0
2023-06-27,Dry Goods,3,1,1,60,364.0,310,Tuesday,6,0
2023-06-27,Fruits,4,2,2,130,2.0,552,Tuesday,6,0
2023-06-27,Other,14,6,6,319,181.64,1772,Tuesday,6,0
2023-06-27,Snacks,2,1,1,56,37.0,270,Tuesday,6,0
2023-06-28,Dry Goods,1,1,1,46,248.0,326,Wednesday,6,0
2023-06-28,Other,8,4,4,218,187.12,1228,Wednesday,6,0
2023-06-28,Snacks,3,1,1,53,7.0,292,Wednesday,6,0
2023-06-29,Beverages,4,2,2,63,77.5,598,Thursday,6,0
2023-06-29,Dry Goods,2,1,1,35,190.0,314,Thursday,6,0
2023-06-29,Frozen Foods,1,1,1,56,86.0,292,Thursday,6,0
2023-06-29,Fruits,4,2,2,70,2.0,590,Thursday,6,0
2023-06-29,Other,5,3,2,103,244.8,602,Thursday,6,0
2023-06-30,Dairy,3,1,1,66,4.0,308,Friday,6,0
2023-06-30,Dry Goods,2,1,1,43,17.0,300,Friday,6,0
2023-06-30,Other,8,4,4,214,211.5,1200,Friday,6,0
2023-06-30,Snacks,3,2,2,116,12.33,642,Friday,6,0
2023-07-01,Beverages,2,1,1,27,59.0,292,Saturday,7,1
2023-07-01,Dairy,1,1,1,53,6.0,282,Saturday,7,1
2023-07-01,Dry Goods,1,1,1,60,97.0,272,Saturday,7,1
2023-07-01,Other,7,4,4,186,168.57,1268,Saturday,7,1
2023-07-01,Snacks,3,1,1,66,50.0,314,Saturday,7,1
2023-07-02,Beverages,2,2,1,67,114.0,302,Sunday,7,1
2023-07-02,Dairy,3,1,1,22,4.0,304,Sunday,7,1
2023-07-02,Frozen Foods,3,1,1,37,20.0,320,Sunday,7,1
2023-07-02,Fruits,6,3,2,106,1.5,606,Sunday,7,1
2023-07-02,Other,6,4,4,157,157.17,1188,Sunday,7,1
2023-07-03,Beverages,2,2,2,123,114.5,584,Monday,7,0
2023-07-03,Fruits,8,4,4,190,2.62,1186,Monday,7,0
2023-07-03,Other,1,1,1,20,235.0,356,Monday,7,0
2023-07-03,Snacks,4,2,2,79,72.5,600,Monday,7,0
2023-07-04,Beverages,3,2,2,69,43.33,598,Tuesday,7,0
2023-07-04,Dairy,3,1,1,56,3.0,282,Tuesday,7,0
2023-07-04,Fruits,5,2,2,75,1.6,648,Tuesday,7,0
2023-07-04,Other,3,1,1,39,326.0,306,Tuesday,7,0
2023-07-04,Snacks,2,2,2,90,14.0,608,Tuesday,7,0
2023-07-05,Dairy,2,1,1,26,6.0,304,Wednesday,7,0
2023-07-05,Dry Goods,3,1,1,54,128.0,322,Wednesday,7,0
2023-07-05,Frozen Foods,3,1,1,27,79.0,302,Wednesday,7,0
2023-07-05,Fruits,1,1,1,66,1.0,340,Wednesday,7,0
2023-07-05,Other,11,6,6,196,175.91,1834,Wednesday,7,0
2023-07-05,Snacks,2,1,1,33,56.0,306,Wednesday,7,0
2023-07-06,Frozen Foods,3,1,1,51,35.0,282,Thursday,7,0
2023-07-06,Fruits,1,1,1,57,3.0,326,Thursday,7,0
2023-07-06,Other,5,3,3,137,190.2,886,Thursday,7,0
2023-07-06,Snacks,4,3,3,160,71.75,900,Thursday,7,0
2023-07-07,Frozen Foods,4,2,2,72,4.5,640,Friday,7,0
2023-07-07,Other,9,6,6,288,154.22,1692,Friday,7,0
2023-07-08,Dairy,1,1,1,42,7.0,302,Saturday,7,1
2023-07-08,Dry Goods,2,1,1,48,159.0,268,Saturday,7,1
2023-07-08,Fruits,2,1,1,28,2.0,292,Saturday,7,1
2023-07-08,Other,4,2,2,112,246.75,594,Saturday,7,1
2023-07-08,Snacks,5,2,2,60,51.8,590,Saturday,7,1
2023-07-09,Beverages,1,1,1,67,59.0,270,Sunday,7,1
2023-07-09,Dairy,3,2,2,112,5.0,578,Sunday,7,1
2023-07-09,Dry Goods,3,1,1,21,89.0,272,Sunday,7,1
2023-07-09,Frozen Foods,2,1,1,51,8.0,292,Sunday,7,1
2023-07-09,Other,8,5,5,268,200.88,1524,Sunday,7,1
2023-07-10,Dairy,2,1,1,43,2.0,292,Monday,7,0
2023-07-10,Frozen Foods,2,1,1,34,179.0,286,Monday,7,0
2023-07-10,Fruits,2,1,1,65,2.0,326,Monday,7,0
2023-07-10,Other,5,2,2,85,73.6,600,Monday,7,0
2023-07-11,Beverages,2,1,1,53,100.0,294,Tuesday,7,0
2023-07-11,Other,12,6,5,222,154.83,1432,Tuesday,7,0
2023-07-12,Dairy,2,1,1,33,6.0,296,Wednesday,7,0
2023-07-12,Dry Goods,2,1,1,48,177.0,314,Wednesday,7,0
2023-07-12,Other,11,5,5,213,205.27,1516,Wednesday,7,0
2023-07-13,Beverages,2,1,1,30,103.0,302,Thursday,7,0
2023-07-13,Dairy,1,1,1,73,6.0,276,Thursday,7,0
2023-07-13,Dry Goods,2,1,1,76,348.0,310,Thursday,7,0
2023-07-13,Other,4,3,3,137,151.5,902,Thursday,7,0
2023-07-13,Snacks,2,1,1,25,82.0,292,Thursday,7,0
2023-07-14,Beverages,5,2,2,101,116.6,590,Friday,7,0
2023-07-14,Dairy,1,1,1,43,1.0,280,Friday,7,0
2023-07-14,Frozen Foods,2,1,1,75,20.0,298,Friday,7,0
2023-07-14,Other,6,3,3,199,65.33,952,Friday,7,0
2023-07-15,Fruits,3,1,1,24,1.0,284,Saturday,7,1
2023-07-15,Other,5,3,3,63,134.6,802,Saturday,7,1
2023-07-15,Snacks,3,1,1,28,36.0,314,Saturday,7,1
2023-07-16,Other,16,6,5,213,238.38,1494,Sunday,7,1
2023-07-16,Snacks,3,2,2,103,58.67,562,Sunday,7,1
2023-07-17,Beverages,3,1,1,42,50.0,318,Monday,7,0
2023-07-17,Dairy,3,1,1,29,5.0,276,Monday,7,0
2023-07-17,Frozen Foods,3,2,2,95,110.33,622,Monday,7,0
2023-07-17,Other,3,1,1,59,5.0,300,Monday,7,0
2023-07-17,Snacks,2,1,1,29,78.0,292,Monday,7,0
2023-07-18,Dairy,5,3,3,146,3.0,886,Tuesday,7,0
2023-07-18,Other,3,2,2,148,72.33,594,Tuesday,7,0
2023-07-18,Snacks,1,1,1,51,60.0,296,Tuesday,7,0
2023-07-19,Beverages,1,1,1,36,97.0,302,Wednesday,7,0
2023-07-19,Fruits,3,1,1,39,3.0,292,Wednesday,7,0
2023-07-19,Other,6,3,3,134,203.67,872,Wednesday,7,0
2023-07-19,Snacks,4,2,2,133,51.0,566,Wednesday,7,0
2023-07-20,Dairy,5,2,2,53,4.0,612,Thursday,7,0
2023-07-20,Frozen Foods,7,3,3,127,55.14,888,Thursday,7,0
2023-07-20,Fruits,3,1,1,29,1.0,340,Thursday,7,0
2023-07-20,Other,8,4,4,146,195.88,1208,Thursday,7,0
2023-07-21,Other,10,4,3,134,180.8,910,Friday,7,0
2023-07-22,Dry Goods,3,2,2,139,211.67,670,Saturday,7,1
2023-07-22,Fruits,2,1,1,26,2.0,294,Saturday,7,1
2023-07-22,Other,3,1,1,35,233.0,334,Saturday,7,1
2023-07-23,Beverages,1,1,1,49,37.0,292,Sunday,7,1
2023-07-23,Dry Goods,2,2,2,126,169.5,640,Sunday,7,1
2023-07-23,Frozen Foods,1,1,1,58,179.0,320,Sunday,7,1
2023-07-23,Other,11,6,6,219,207.09,1730,Sunday,7,1
2023-07-23,Snacks,5,2,1,72,58.0,278,Sunday,7,1
2023-07-24,Dairy,3,2,2,120,3.33,600,Monday,7,0
2023-07-24,Dry Goods,2,1,1,31,109.0,322,Monday,7,0
2023-07-24,Frozen Foods,3,1,1,59,178.0,320,Monday,7,0
2023-07-24,Other,12,5,5,203,216.83,1530,Monday,7,0
2023-07-24,Snacks,3,1,1,23,15.0,322,Monday,7,0
2023-07-25,Dairy,5,4,4,173,5.4,1240,Tuesday,7,0
2023-07-25,Other,6,4,4,251,230.5,1254,Tuesday,7,0
2023-07-26,Dairy,3,2,2,98,1.33,622,Wednesday,7,0
2023-07-26,Fruits,3,1,1,41,1.0,264,Wednesday,7,0
2023-07-26,Other,5,3,3,146,108.4,896,Wednesday,7,0
2023-07-27,Beverages,3,1,1,65,70.0,316,Thursday,7,0
2023-07-27,Dairy,4,2,2,150,2.0,548,Thursday,7,0
2023-07-27,Dry Goods,1,1,1,90,334.0,310,Thursday,7,0
2023-07-27,Fruits,3,1,1,44,3.0,300,Thursday,7,0
2023-07-27,Other,9,5,5,235,122.78,1494,Thursday,7,0
2023-07-27,Snacks,2,1,1,53,31.0,310,Thursday,7,0
2023-07-28,Dairy,8,4,4,134,2.88,1236,Friday,7,0
2023-07-28,Dry Goods,1,1,1,52,257.0,330,Friday,7,0
2023-07-28,Frozen Foods,3,1,1,50,62.0,276,Friday,7,0
2023-07-28,Other,9,6,6,232,146.22,1856,Friday,7,0
2023-07-29,Dry Goods,2,1,1,76,180.0,344,Saturday,7,1
2023-07-29,Frozen Foods,3,1,1,60,33.0,300,Saturday,7,1
2023-07-29,Fruits,8,4,4,211,1.75,1252,Saturday,7,1
2023-07-30,Beverages,3,1,1,61,168.0,280,Sunday,7,1
2023-07-30,Dry Goods,3,2,2,81,193.33,616,Sunday,7,1
2023-07-30,Other,7,4,4,144,167.57,1204,Sunday,7,1
2023-07-31,Beverages,2,1,1,31,31.0,298,Monday,7,0
2023-07-31,Dairy,3,2,2,61,2.33,584,Monday,7,0
2023-07-31,Other,14,6,6,357,148.64,1786,Monday,7,0
2023-08-01,Beverages,3,2,2,104,64.33,612,Tuesday,8,0
2023-08-01,Dairy,7,4,4,191,4.29,1222,Tuesday,8,0
2023-08-01,Dry Goods,2,1,1,35,170.0,290,Tuesday,8,0
2023-08-01,Other,12,6,6,378,104.42,1824,Tuesday,8,0
2023-08-01,Snacks,3,2,2,73,49.67,582,Tuesday,8,0
2023-08-02,Beverages,2,1,1,71,64.0,316,Wednesday,8,0
2023-08-02,Fruits,1,1,1,37,3.0,294,Wednesday,8,0
2023-08-02,Other,6,3,3,127,263.5,874,Wednesday,8,0
2023-08-02,Snacks,3,1,1,32,6.0,322,Wednesday,8,0
2023-08-03,Beverages,1,1,1,24,58.0,314,Thursday,8,0
2023-08-03,Dairy,2,1,1,46,2.0,322,Thursday,8,0
2023-08-03,Frozen Foods,2,1,1,28,163.0,292,Thursday,8,0
2023-08-03,Fruits,3,1,1,34,2.0,300,Thursday,8,0
2023-08-03,Other,3,1,1,80,61.0,306,Thursday,8,0
2023-08-03,Snacks,1,1,1,41,81.0,322,Thursday,8,0
2023-08-04,Other,6,3,3,184,86.67,902,Friday,8,0
2023-08-05,Dairy,1,1,1,69,4.0,292,Saturday,8,1
2023-08-05,Dry Goods,2,1,1,24,103.0,314,Saturday,8,1
2023-08-05,Fruits,3,1,1,36,3.0,300,Saturday,8,1
2023-08-05,Other,10,6,6,233,193.1,1790,Saturday,8,1
2023-08-06,Dairy,3,1,1,70,5.0,268,Sunday,8,1
2023-08-06,Fruits,1,1,1,37,2.0,300,Sunday,8,1
2023-08-06,Other,14,6,6,252,176.93,1806,Sunday,8,1
2023-08-06,Snacks,3,1,1,35,87.0,270,Sunday,8,1
2023-08-07,Dairy,1,1,1,59,1.0,304,Monday,8,0
2023-08-07,Dry Goods,2,2,2,79,202.0,572,Monday,8,0
2023-08-07,Fruits,3,1,1,58,1.0,318,Monday,8,0
2023-08-07,Other,8,4,4,209,136.12,1122,Monday,8,0
2023-08-07,Snacks,1,1,1,36,18.0,294,Monday,8,0
2023-08-08,Beverages,3,1,1,46,29.0,270,Tuesday,8,0
2023-08-08,Dry Goods,1,1,1,86,170.0,344,Tuesday,8,0
2023-08-08,Frozen Foods,4,2,1,33,58.0,302,Tuesday,8,0
2023-08-08,Fruits,2,1,1,47,2.0,276,Tuesday,8,0
2023-08-08,Other,9,6,6,307,163.22,1816,Tuesday,8,0
2023-08-08,Snacks,5,2,2,125,58.6,576,Tuesday,8,0
2023-08-09,Dry Goods,2,2,2,113,104.5,600,Wednesday,8,0
2023-08-09,Frozen Foods,6,2,2,99,97.0,644,Wednesday,8,0
2023-08-09,Fruits,1,1,1,30,2.0,280,Wednesday,8,0
2023-08-09,Other,11,5,5,262,142.36,1470,Wednesday,8,0
2023-08-09,Snacks,2,1,1,73,38.0,296,Wednesday,8,0
2023-08-10,Dairy,2,1,1,75,2.0,302,Thursday,8,0
2023-08-10,Fruits,3,2,2,76,2.33,578,Thursday,8,0
2023-08-10,Other,9,5,5,300,141.56,1448,Thursday,8,0
2023-08-10,Snacks,7,3,3,192,44.29,910,Thursday,8,0
2023-08-11,Dry Goods,1,1,1,39,216.0,304,Friday,8,0
2023-08-11,Other,9,4,4,168,221.44,1202,Friday,8,0
2023-08-11,Snacks,1,1,1,21,39.0,278,Friday,8,0
2023-08-12,Dairy,2,1,1,55,7.0,276,Saturday,8,1
2023-08-12,Frozen Foods,5,2,2,85,99.4,558,Saturday,8,1
2023-08-12,Fruits,1,1,1,26,2.0,326,Saturday,8,1
2023-08-12,Other,6,4,4,208,144.0,1220,Saturday,8,1
2023-08-12,Snacks,1,1,1,41,81.0,270,Saturday,8,1
2023-08-13,Dairy,3,1,1,30,6.0,322,Sunday,8,1
2023-08-13,Other,7,3,3,135,135.71,886,Sunday,8,1
2023-08-13,Snacks,3,2,2,102,63.33,614,Sunday,8,1
2023-08-14,Beverages,2,1,1,27,74.0,282,Monday,8,0
2023-08-14,Frozen Foods,3,2,2,109,39.33,594,Monday,8,0
2023-08-14,Fruits,2,2,2,124,1.5,616,Monday,8,0
2023-08-14,Other,6,3,3,183,229.5,928,Monday,8,0
2023-08-14,Snacks,1,1,1,43,79.0,270,Monday,8,0
2023-08-15,Beverages,1,1,1,36,46.0,314,Tuesday,8,0
2023-08-15,Dairy,4,2,2,70,5.0,600,Tuesday,8,0
2023-08-15,Other,8,4,4,167,204.25,1212,Tuesday,8,0
2023-08-16,Beverages,3,1,1,85,50.0,316,Wednesday,8,0
2023-08-16,Dairy,3,1,1,37,7.0,292,Wednesday,8,0
2023-08-16,Other,17,7,7,286,185.35,2114,Wednesday,8,0
2023-08-16,Snacks,4,2,2,105,56.5,614,Wednesday,8,0
2023-08-17,Beverages,3,1,1,48,14.0,298,Thursday,8,0
2023-08-17,Dry Goods,6,2,2,133,230.0,632,Thursday,8,0
2023-08-17,Frozen Foods,3,1,1,34,166.0,298,Thursday,8,0
2023-08-17,Fruits,2,1,1,40,2.0,320,Thursday,8,0
2023-08-17,Other,9,5,5,245,167.22,1548,Thursday,8,0
2023-08-17,Snacks,2,1,1,40,17.0,314,Thursday,8,0
2023-08-18,Beverages,3,1,1,32,130.0,312,Friday,8,0
2023-08-18,Dairy,3,1,1,39,7.0,308,Friday,8,0
2023-08-18,Frozen Foods,3,1,1,20,172.0,282,Friday,8,0
2023-08-18,Fruits,4,2,2,80,2.0,602,Friday,8,0
2023-08-18,Other,14,7,7,326,154.5,2162,Friday,8,0
2023-08-18,Snacks,5,2,2,67,27.6,596,Friday,8,0
2023-08-19,Beverages,2,1,1,67,66.0,302,Saturday,8,1
2023-08-19,Dairy,5,2,2,106,2.0,580,Saturday,8,1
2023-08-19,Fruits,4,2,2,134,1.0,650,Saturday,8,1
2023-08-19,Other,8,4,4,192,146.25,1202,Saturday,8,1
2023-08-19,Snacks,1,1,1,56,61.0,328,Saturday,8,1
2023-08-20,Beverages,8,3,3,220,17.62,900,Sunday,8,1
2023-08-20,Dry Goods,3,1,1,52,316.0,318,Sunday,8,1
2023-08-20,Fruits,4,2,2,107,1.5,602,Sunday,8,1
2023-08-20,Other,3,1,1,48,130.0,286,Sunday,8,1
2023-08-20,Snacks,2,1,1,49,5.0,294,Sunday,8,1
2023-08-21,Beverages,2,1,1,34,146.0,280,Monday,8,0
2023-08-21,Dry Goods,5,2,2,98,203.4,562,Monday,8,0
2023-08-21,Frozen Foods,2,1,1,49,138.0,342,Monday,8,0
2023-08-21,Fruits,9,3,2,147,2.0,618,Monday,8,0
2023-08-21,Other,9,3,3,171,132.67,816,Monday,8,0
2023-08-22,Beverages,1,1,1,41,58.0,294,Tuesday,8,0
2023-08-22,Dairy,2,1,1,80,2.0,316,Tuesday,8,0
2023-08-22,Dry Goods,6,3,3,161,222.67,946,Tuesday,8,0
2023-08-22,Fruits,1,1,1,62,1.0,340,Tuesday,8,0
2023-08-22,Snacks,5,2,2,35,21.0,624,Tuesday,8,0
2023-08-23,Beverages,5,2,2,91,54.8,610,Wednesday,8,0
2023-08-23,Dairy,4,2,2,127,6.75,582,Wednesday,8,0
2023-08-23,Fruits,2,2,2,121,2.5,610,Wednesday,8,0
2023-08-23,Other,4,2,2,89,52.0,622,Wednesday,8,0
2023-08-24,Beverages,2,1,1,26,8.0,272,Thursday,8,0
2023-08-24,Dairy,8,4,4,232,4.38,1222,Thursday,8,0
2023-08-24,Frozen Foods,3,2,2,93,43.0,596,Thursday,8,0
2023-08-24,Fruits,5,2,2,139,2.2,620,Thursday,8,0
2023-08-24,Other,10,5,5,207,187.0,1494,Thursday,8,0
2023-08-25,Dry Goods,3,2,2,124,236.33,516,Friday,8,0
2023-08-25,Frozen Foods,5,2,2,54,138.4,538,Friday,8,0
2023-08-25,Other,12,5,5,271,211.17,1406,Friday,8,0
2023-08-26,Beverages,2,1,1,42,80.0,316,Saturday,8,1
2023-08-26,Dairy,12,5,5,195,2.67,1522,Saturday,8,1
2023-08-26,Fruits,3,2,2,91,2.33,544,Saturday,8,1
2023-08-26,Other,7,5,5,217,210.14,1418,Saturday,8,1
2023-08-27,Beverages,2,1,1,42,38.0,318,Sunday,8,1
2023-08-27,Dairy,2,1,1,62,5.0,282,Sunday,8,1
2023-08-27,Dry Goods,2,1,1,63,265.0,306,Sunday,8,1
2023-08-27,Frozen Foods,3,1,1,43,130.0,320,Sunday,8,1
2023-08-27,Fruits,1,1,1,33,2.0,298,Sunday,8,1
2023-08-27,Other,9,4,4,164,196.67,1192,Sunday,8,1
2023-08-28,Beverages,3,1,1,21,38.0,316,Monday,8,0
2023-08-28,Dairy,3,1,1,57,2.0,286,Monday,8,0
2023-08-28,Dry Goods,2,1,1,64,264.0,306,Monday,8,0
2023-08-28,Fruits,3,1,1,41,3.0,276,Monday,8,0
2023-08-28,Other,4,2,2,110,347.0,598,Monday,8,0
2023-08-29,Beverages,3,1,1,22,37.0,316,Tuesday,8,0
2023-08-29,Dairy,3,2,2,108,4.0,580,Tuesday,8,0
2023-08-29,Fruits,6,3,3,184,2.33,890,Tuesday,8,0
2023-08-29,Other,3,1,1,97,116.0,342,Tuesday,8,0
2023-08-30,Beverages,2,1,1,46,76.0,316,Wednesday,8,0
2023-08-30,Frozen Foods,1,1,1,83,23.0,302,Wednesday,8,0
2023-08-30,Fruits,3,1,1,78,3.0,288,Wednesday,8,0
2023-08-30,Other,9,5,5,228,78.44,1582,Wednesday,8,0
2023-08-31,Beverages,8,3,3,87,80.12,880,Thursday,8,0
2023-08-31,Dairy,2,1,1,63,5.0,280,Thursday,8,0
2023-08-31,Dry Goods,4,2,2,120,263.0,590,Thursday,8,0
2023-08-31,Frozen Foods,4,2,2,86,90.5,562,Thursday,8,0
2023-08-31,Other,3,2,2,88,90.0,628,Thursday,8,0
2023-09-01,Dry Goods,2,1,1,28,35.0,272,Friday,9,0
2023-09-01,Frozen Foods,6,3,3,136,92.17,882,Friday,9,0
2023-09-01,Fruits,2,2,2,127,2.0,632,Friday,9,0
2023-09-01,Other,3,1,1,19,50.0,286,Friday,9,0
2023-09-02,Fruits,3,1,1,77,1.0,310,Saturday,9,1
2023-09-02,Other,5,2,2,63,210.8,602,Saturday,9,1
2023-09-03,Frozen Foods,6,2,2,111,78.0,636,Sunday,9,1
2023-09-03,Other,1,1,1,56,190.0,264,Sunday,9,1
2023-09-04,Dairy,1,1,1,50,3.0,302,Monday,9,0
2023-09-04,Frozen Foods,3,1,1,44,133.0,304,Monday,9,0
2023-09-04,Other,15,6,6,176,158.0,1878,Monday,9,0
2023-09-04,Snacks,2,1,1,53,14.0,298,Monday,9,0
2023-09-05,Dairy,7,3,3,210,5.0,904,Tuesday,9,0
2023-09-05,Frozen Foods,3,1,1,44,135.0,244,Tuesday,9,0
2023-09-05,Fruits,5,2,2,84,2.4,600,Tuesday,9,0
2023-09-05,Other,14,7,7,297,167.43,2102,Tuesday,9,0
2023-09-06,Beverages,2,2,2,73,103.5,636,Wednesday,9,0
2023-09-06,Dry Goods,3,1,1,52,178.0,326,Wednesday,9,0
2023-09-06,Fruits,2,1,1,50,1.0,302,Wednesday,9,0
2023-09-06,Other,14,6,6,284,180.07,1790,Wednesday,9,0
2023-09-06,Snacks,5,3,3,114,28.6,962,Wednesday,9,0
2023-09-07,Beverages,1,1,1,30,152.0,306,Thursday,9,0
2023-09-07,Dairy,1,1,1,39,1.0,286,Thursday,9,0
2023-09-07,Dry Goods,5,2,2,78,315.4,614,Thursday,9,0
2023-09-07,Frozen Foods,4,2,2,32,74.0,556,Thursday,9,0
2023-09-07,Fruits,3,1,1,68,3.0,288,Thursday,9,0
2023-09-07,Other,4,2,2,63,65.75,658,Thursday,9,0
2023-09-07,Snacks,5,3,1,41,82.0,306,Thursday,9,0
2023-09-08,Dairy,3,2,2,118,2.0,600,Friday,9,0
2023-09-08,Dry Goods,2,1,1,56,73.0,306,Friday,9,0
2023-09-08,Fruits,3,1,1,50,3.0,292,Friday,9,0
2023-09-08,Other,4,2,2,79,43.75,634,Friday,9,0
2023-09-08,Snacks,1,1,1,46,12.0,304,Friday,9,0
2023-09-09,Beverages,3,2,2,64,46.67,628,Saturday,9,1
2023-09-09,Dairy,7,4,4,191,3.86,1136,Saturday,9,1
2023-09-09,Dry Goods,3,1,1,35,118.0,314,Saturday,9,1
2023-09-09,Frozen Foods,2,1,1,49,128.0,304,Saturday,9,1
2023-09-09,Other,12,7,7,373,169.75,2098,Saturday,9,1
2023-09-09,Snacks,3,1,1,24,40.0,328,Saturday,9,1
2023-09-10,Dairy,4,2,2,89,4.0,612,Sunday,9,1
2023-09-10,Dry Goods,2,1,1,20,328.0,304,Sunday,9,1
2023-09-10,Frozen Foods,2,1,1,31,12.0,302,Sunday,9,1
2023-09-10,Fruits,6,3,3,163,2.67,890,Sunday,9,1
2023-09-10,Other,9,5,5,210,229.33,1434,Sunday,9,1
2023-09-10,Snacks,1,1,1,64,83.0,314,Sunday,9,1
2023-09-11,Dairy,1,1,1,37,3.0,316,Monday,9,0
2023-09-11,Dry Goods,1,1,1,65,288.0,310,Monday,9,0
2023-09-11,Fruits,2,1,1,22,2.0,310,Monday,9,0
2023-09-11,Other,8,4,4,175,113.88,1190,Monday,9,0
2023-09-11,Snacks,2,1,1,42,72.0,288,Monday,9,0
2023-09-12,Dairy,3,1,1,26,1.0,276,Tuesday,9,0
2023-09-12,Dry Goods,3,1,1,65,308.0,300,Tuesday,9,0
2023-09-12,Frozen Foods,5,2,2,68,150.0,592,Tuesday,9,0
2023-09-12,Fruits,3,1,1,64,1.0,280,Tuesday,9,0
2023-09-12,Other,3,2,2,85,159.0,668,Tuesday,9,0
2023-09-13,Dairy,3,1,1,83,5.0,308,Wednesday,9,0
2023-09-13,Dry Goods,2,1,1,12,25.0,286,Wednesday,9,0
2023-09-13,Frozen Foods,3,1,1,72,9.0,316,Wednesday,9,0
2023-09-13,Other,6,3,3,109,205.0,974,Wednesday,9,0
2023-09-14,Beverages,2,1,1,57,77.0,274,Thursday,9,0
2023-09-14,Dairy,4,2,2,108,4.25,584,Thursday,9,0
2023-09-14,Frozen Foods,3,1,1,35,8.0,302,Thursday,9,0
2023-09-14,Fruits,3,1,1,58,2.0,302,Thursday,9,0
2023-09-14,Other,6,3,3,207,315.5,910,Thursday,9,0
2023-09-14,Snacks,2,1,1,43,22.0,314,Thursday,9,0
2023-09-15,Dairy,3,1,1,59,7.0,268,Friday,9,0
2023-09-15,Dry Goods,6,2,2,144,216.0,556,Friday,9,0
2023-09-15,Frozen Foods,2,1,1,74,8.0,292,Friday,9,0
2023-09-15,Other,10,6,6,281,156.1,1820,Friday,9,0
2023-09-15,Snacks,3,1,1,66,75.0,290,Friday,9,0
2023-09-16,Frozen Foods,3,1,1,49,143.0,282,Saturday,9,1
2023-09-16,Fruits,7,3,3,117,2.29,850,Saturday,9,1
2023-09-16,Other,5,3,3,114,250.6,874,Saturday,9,1
2023-09-17,Dry Goods,2,1,1,44,19.0,272,Sunday,9,1
2023-09-17,Other,8,4,4,254,100.38,1210,Sunday,9,1
2023-09-18,Beverages,1,1,1,13,99.0,312,Monday,9,0
2023-09-18,Dry Goods,3,1,1,85,243.0,306,Monday,9,0
2023-09-18,Frozen Foods,1,1,1,66,134.0,298,Monday,9,0
2023-09-18,Other,10,5,5,194,161.1,1436,Monday,9,0
2023-09-19,Dairy,2,1,1,41,7.0,296,Tuesday,9,0
2023-09-19,Dry Goods,3,1,1,84,163.0,280,Tuesday,9,0
2023-09-19,Other,8,5,5,257,75.12,1538,Tuesday,9,0
2023-09-19,Snacks,3,1,1,43,87.0,296,Tuesday,9,0
2023-09-20,Dairy,6,2,2,75,2.0,594,Wednesday,9,0
2023-09-20,Dry Goods,1,1,1,36,203.0,330,Wednesday,9,0
